	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.92	0.0
0.2	0.2	3.83	0.02
0.3	0.3	5.75	0.06
0.4	0.4	7.67	0.15
0.5	0.5	9.58	0.19
0.6	0.6	11.5	0.22
0.7	0.7	13.42	0.25
0.8	0.8	15.33	0.27
0.9	0.9	17.25	0.29
1.0	1.0	19.17	0.31
1.1	1.1	35.75	0.33
1.2	1.2	52.33	0.35
1.3	1.3	68.92	0.36
1.4	1.4	85.5	0.38
1.5	1.5	102.08	0.4
1.6	1.6	118.67	0.41
1.7	1.7	135.25	0.43
1.8	1.8	151.83	0.44
1.9	1.9	168.42	0.45
2.0	2.0	185.0	0.47
2.1	2.1	231.5	0.48
2.2	2.2	278.0	0.49
2.3	2.3	324.5	0.5
2.4	2.4	371.0	0.51
2.5	2.5	417.5	0.53
2.6	2.6	464.0	0.54
2.7	2.7	510.5	0.55
2.8	2.8	557.0	0.56
2.9	2.9	603.5	0.57
3.0	3.0	650.0	0.58
3.1	3.1	734.7	0.59
3.2	3.2	819.4	0.6
3.3	3.3	904.1	0.61
3.4	3.4	988.8	0.62
3.5	3.5	1073.5	0.63
3.6	3.6	1158.2	0.64
3.7	3.7	1242.9	0.65
3.8	3.8	1327.6	0.66
3.9	3.9	1412.3	0.67
4.0	4.0	1497.0	0.68
4.1	4.1	1632.5	0.69
4.2	4.2	1768.0	0.69
4.3	4.3	1903.5	0.7
4.4	4.4	2039.0	0.71
4.5	4.5	2174.5	0.72
4.6	4.6	2310.0	0.73
4.7	4.7	2445.5	0.74
4.8	4.8	2581.0	0.74
4.9	4.9	2716.5	0.75
5.0	5.0	2852.0	0.76
5.08211853	5.08211853	2983.29	0.77
