	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	55.21	0.0
0.2	0.2	110.43	0.24
0.3	0.3	165.64	0.71
0.4	0.4	220.86	1.34
0.5	0.5	276.07	2.07
0.6	0.6	331.28	2.92
0.7	0.7	386.5	3.88
0.8	0.8	441.71	4.89
0.9	0.9	496.93	5.98
1.0	1.0	552.14	7.13
1.1	1.1	1072.53	8.35
1.2	1.2	1592.91	9.64
1.3	1.3	2113.3	10.98
1.4	1.4	2633.68	12.38
1.5	1.5	3154.07	13.84
1.6	1.6	3674.46	15.35
1.7	1.7	4194.84	16.91
1.8	1.8	4715.23	18.52
1.9	1.9	5235.61	20.18
2.0	2.0	5756.0	30.31
2.1	2.1	8156.0	31.52
2.2	2.2	10556.0	32.69
2.3	2.3	12956.0	33.81
2.4	2.4	15356.0	34.9
2.5	2.5	17756.0	35.95
2.6	2.6	20156.0	36.97
2.7	2.7	22556.0	37.96
2.8	2.8	24956.0	38.92
2.9	2.9	27356.0	39.87
3.0	3.0	29756.0	40.78
3.1	3.1	34678.6	41.68
3.2	3.2	39601.2	42.56
3.3	3.3	44523.8	43.42
3.4	3.4	49446.4	44.26
3.5	3.5	54369.0	45.09
3.6	3.6	59291.6	45.9
3.7	3.7	64214.2	46.7
3.8	3.8	69136.8	47.49
3.9	3.9	74059.4	48.26
4.0	4.0	78982.0	49.02
4.1	4.1	79809.63	49.76
4.119685248	4.119685248	87258.33	49.91
