	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	34.49	0.0
0.2	0.2	68.99	0.24
0.3	0.3	103.48	0.71
0.4	0.4	137.98	1.34
0.5	0.5	172.47	2.07
0.6	0.6	206.96	2.92
0.7	0.7	241.46	3.88
0.8	0.8	275.95	4.89
0.9	0.9	310.44	5.98
1.0	1.0	344.94	9.36
1.1	1.1	936.34	10.1
1.2	1.2	1527.75	10.79
1.3	1.3	2119.16	11.44
1.4	1.4	2710.56	12.05
1.5	1.5	3301.97	12.63
1.6	1.6	3893.38	13.18
1.7	1.7	4484.78	13.71
1.8	1.8	5076.19	14.23
1.9	1.9	5667.59	14.72
2.0	2.0	6259.0	15.2
2.1	2.1	8422.89	15.66
2.2	2.2	10586.79	16.11
2.3	2.3	12750.68	16.55
2.4	2.4	14914.57	16.97
2.5	2.5	17078.47	17.39
2.6	2.6	19242.36	17.79
2.7	2.7	21406.25	18.19
2.8	2.8	23570.15	18.58
2.819187673	2.819187673	27897.93	18.65
