	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	9.97	0.0
0.2	0.2	19.95	0.02
0.3	0.3	29.92	0.06
0.4	0.4	39.9	0.15
0.5	0.5	49.87	0.19
0.6	0.6	59.85	0.22
0.7	0.7	69.82	0.25
0.8	0.8	79.79	0.27
0.9	0.9	89.77	0.29
1.0	1.0	99.74	0.31
1.1	1.1	166.77	0.33
1.2	1.2	233.79	0.35
1.3	1.3	300.82	0.36
1.4	1.4	367.85	0.38
1.5	1.5	434.87	0.4
1.6	1.6	501.9	0.41
1.7	1.7	568.92	0.43
1.8	1.8	635.95	0.44
1.9	1.9	702.97	0.45
2.0	2.0	770.0	0.47
2.1	2.1	949.5	0.48
2.2	2.2	1129.0	0.49
2.3	2.3	1308.5	0.5
2.4	2.4	1488.0	0.51
2.5	2.5	1667.5	0.53
2.6	2.6	1847.0	0.54
2.7	2.7	2026.5	0.55
2.8	2.8	2206.0	0.56
2.9	2.9	2385.5	0.57
3.0	3.0	2565.0	0.58
3.1	3.1	2647.01	0.59
3.2	3.2	2729.03	0.6
3.278072694	3.278072694	3385.15	0.61
