	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.33	0.0
0.2	0.2	4.66	0.02
0.3	0.3	6.99	0.06
0.4	0.4	9.32	0.15
0.5	0.5	11.65	0.19
0.6	0.6	13.99	0.22
0.7	0.7	16.32	0.25
0.8	0.8	18.65	0.27
0.9	0.9	20.98	0.29
1.0	1.0	23.31	0.31
1.1	1.1	32.28	0.33
1.2	1.2	41.25	0.35
1.3	1.3	50.22	0.36
1.4	1.4	59.19	0.38
1.5	1.5	68.15	0.4
1.6	1.6	77.12	0.41
1.7	1.7	86.09	0.43
1.8	1.8	95.06	0.44
1.9	1.9	104.03	0.45
2.0	2.0	113.0	0.47
2.1	2.1	130.9	0.48
2.2	2.2	148.8	0.49
2.3	2.3	166.7	0.5
2.4	2.4	184.6	0.51
2.5	2.5	202.5	0.53
2.6	2.6	220.4	0.54
2.7	2.7	238.3	0.55
2.8	2.8	256.2	0.56
2.9	2.9	274.1	0.57
3.0	3.0	292.0	0.58
3.1	3.1	323.7	0.59
3.2	3.2	355.4	0.6
3.3	3.3	387.1	0.61
3.4	3.4	418.8	0.62
3.5	3.5	450.5	0.63
3.6	3.6	482.2	0.64
3.7	3.7	513.9	0.65
3.8	3.8	545.6	0.66
3.9	3.9	577.3	0.67
4.0	4.0	609.0	0.68
4.1	4.1	655.3	0.69
4.2	4.2	701.6	0.69
4.3	4.3	747.9	0.7
4.4	4.4	794.2	0.71
4.5	4.5	840.5	0.72
4.6	4.6	886.8	0.73
4.7	4.7	933.1	0.74
4.8	4.8	979.4	0.74
4.9	4.9	1025.7	0.75
5.0	5.0	1072.0	0.76
5.029484742	5.029484742	1087.15	0.76
