	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.6	0.0
0.2	0.2	3.21	0.02
0.3	0.3	4.81	0.06
0.4	0.4	6.41	0.15
0.5	0.5	8.02	0.19
0.6	0.6	9.62	0.22
0.7	0.7	11.22	0.25
0.8	0.8	12.83	0.27
0.9	0.9	14.43	0.29
1.0	1.0	16.04	0.31
1.1	1.1	25.83	0.33
1.2	1.2	35.63	0.35
1.3	1.3	45.42	0.36
1.4	1.4	55.22	0.38
1.5	1.5	65.02	0.4
1.6	1.6	74.81	0.41
1.7	1.7	84.61	0.43
1.8	1.8	94.41	0.44
1.9	1.9	104.2	0.45
2.0	2.0	114.0	0.47
2.1	2.1	138.6	0.48
2.2	2.2	163.2	0.49
2.3	2.3	187.8	0.5
2.4	2.4	212.4	0.51
2.5	2.5	237.0	0.53
2.6	2.6	261.6	0.54
2.7	2.7	286.2	0.55
2.8	2.8	310.8	0.56
2.9	2.9	335.4	0.57
3.0	3.0	360.0	0.58
3.1	3.1	408.6	0.59
3.2	3.2	457.2	0.6
3.3	3.3	505.8	0.61
3.4	3.4	554.4	0.62
3.5	3.5	603.0	0.63
3.6	3.6	651.6	0.64
3.7	3.7	700.2	0.65
3.8	3.8	748.8	0.66
3.9	3.9	797.4	0.67
4.0	4.0	846.0	0.68
4.1	4.1	926.9	0.69
4.2	4.2	1007.8	0.69
4.3	4.3	1088.7	0.7
4.4	4.4	1169.6	0.71
4.5	4.5	1250.5	0.72
4.6	4.6	1331.4	0.73
4.7	4.7	1412.3	0.74
4.8	4.8	1493.2	0.74
4.9	4.9	1574.1	0.75
5.0	5.0	1655.0	0.76
5.1	5.1	1669.33	0.77
5.148861943	5.148861943	1798.26	0.77
