	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.53	0.0
0.2	0.2	1.06	0.02
0.3	0.3	1.59	0.06
0.4	0.4	2.12	0.15
0.5	0.5	2.65	0.19
0.6	0.6	3.18	0.22
0.7	0.7	3.7	0.25
0.8	0.8	4.23	0.27
0.9	0.9	4.76	0.29
1.0	1.0	5.29	0.31
1.1	1.1	8.26	0.33
1.2	1.2	11.23	0.35
1.3	1.3	14.2	0.36
1.4	1.4	17.18	0.38
1.5	1.5	20.15	0.4
1.6	1.6	23.12	0.41
1.7	1.7	26.09	0.43
1.8	1.8	29.06	0.44
1.9	1.9	32.03	0.45
2.0	2.0	35.0	0.47
2.1	2.1	43.2	0.48
2.2	2.2	51.4	0.49
2.3	2.3	59.6	0.5
2.4	2.4	67.8	0.51
2.5	2.5	76.0	0.53
2.6	2.6	84.2	0.54
2.7	2.7	92.4	0.55
2.8	2.8	100.6	0.56
2.9	2.9	108.8	0.57
3.0	3.0	117.0	0.58
3.1	3.1	154.5	0.59
3.2	3.2	192.0	0.6
3.3	3.3	229.5	0.61
3.4	3.4	267.0	0.62
3.5	3.5	304.5	0.63
3.6	3.6	342.0	0.64
3.7	3.7	379.5	0.65
3.8	3.8	417.0	0.66
3.9	3.9	454.5	0.67
4.0	4.0	492.0	0.68
4.1	4.1	576.2	0.69
4.2	4.2	660.4	0.69
4.3	4.3	744.6	0.7
4.4	4.4	828.8	0.71
4.5	4.5	913.0	0.72
4.6	4.6	997.2	0.73
4.7	4.7	1081.4	0.74
4.8	4.8	1165.6	0.74
4.9	4.9	1249.8	0.75
5.0	5.0	1334.0	0.76
5.091302359	5.091302359	1430.97	0.77
