	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.71	0.0
0.2	0.2	3.42	0.02
0.3	0.3	5.13	0.06
0.4	0.4	6.85	0.15
0.5	0.5	8.56	0.19
0.6	0.6	10.27	0.22
0.7	0.7	11.98	0.25
0.8	0.8	13.69	0.27
0.9	0.9	15.4	0.29
1.0	1.0	17.11	0.31
1.1	1.1	25.8	0.33
1.2	1.2	34.49	0.35
1.3	1.3	43.18	0.36
1.4	1.4	51.87	0.38
1.5	1.5	60.56	0.4
1.6	1.6	69.25	0.41
1.7	1.7	77.93	0.43
1.8	1.8	86.62	0.44
1.9	1.9	95.31	0.45
2.0	2.0	104.0	0.47
2.1	2.1	123.1	0.48
2.2	2.2	142.2	0.49
2.3	2.3	161.3	0.5
2.4	2.4	180.4	0.51
2.5	2.5	199.5	0.53
2.6	2.6	218.6	0.54
2.7	2.7	237.7	0.55
2.8	2.8	256.8	0.56
2.9	2.9	275.9	0.57
3.0	3.0	295.0	0.58
3.1	3.1	328.5	0.59
3.2	3.2	362.0	0.6
3.3	3.3	395.5	0.61
3.4	3.4	429.0	0.62
3.5	3.5	462.5	0.63
3.6	3.6	496.0	0.64
3.7	3.7	529.5	0.65
3.8	3.8	563.0	0.66
3.9	3.9	596.5	0.67
4.0	4.0	630.0	0.68
4.1	4.1	681.6	0.69
4.2	4.2	733.2	0.69
4.3	4.3	784.8	0.7
4.4	4.4	836.4	0.71
4.5	4.5	888.0	0.72
4.6	4.6	939.6	0.73
4.7	4.7	991.2	0.74
4.8	4.8	1042.8	0.74
4.9	4.9	1094.4	0.75
5.0	5.0	1146.0	0.76
5.059840842	5.059840842	1182.39	0.77
