	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.27	0.0
0.2	0.2	10.55	0.11
0.3	0.3	15.82	0.34
0.4	0.4	21.09	0.65
0.5	0.5	26.37	0.99
0.6	0.6	31.64	1.4
0.7	0.7	36.91	1.86
0.8	0.8	42.19	2.35
0.9	0.9	47.46	2.87
1.0	1.0	52.73	3.42
1.1	1.1	91.26	4.01
1.2	1.2	129.79	4.63
1.3	1.3	168.31	5.27
1.4	1.4	206.84	5.94
1.5	1.5	245.37	6.64
1.6	1.6	283.89	7.37
1.7	1.7	322.42	8.12
1.8	1.8	360.95	8.89
1.9	1.9	399.47	13.54
2.0	2.0	438.0	14.12
2.1	2.1	557.9	14.67
2.2	2.2	677.8	15.2
2.3	2.3	797.7	15.72
2.4	2.4	917.6	16.21
2.5	2.5	1037.5	16.69
2.6	2.6	1157.4	17.16
2.7	2.7	1277.3	17.61
2.8	2.8	1397.2	18.05
2.9	2.9	1517.1	18.48
3.0	3.0	1637.0	18.9
3.1	3.1	1958.5	19.31
3.2	3.2	2280.0	19.72
3.3	3.3	2601.5	20.11
3.4	3.4	2923.0	20.5
3.5	3.5	3244.5	20.88
3.6	3.6	3566.0	21.25
3.7	3.7	3887.5	21.61
3.8	3.8	4209.0	21.97
3.9	3.9	4530.5	22.33
4.0	4.0	4852.0	22.68
4.1	4.1	5438.6	23.02
4.2	4.2	6025.2	23.36
4.3	4.3	6611.8	23.69
4.4	4.4	7198.4	24.02
4.5	4.5	7785.0	24.34
4.6	4.6	8371.6	24.66
4.7	4.7	8958.2	24.98
4.8	4.8	9544.8	25.29
4.9	4.9	10131.4	25.6
5.0	5.0	10718.0	25.9
5.078183257	5.078183257	11287.52	26.13
