	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	67.29	0.0
0.2	0.2	134.58	0.02
0.3	0.3	201.87	0.06
0.4	0.4	269.16	0.15
0.5	0.5	336.46	0.19
0.6	0.6	403.75	0.22
0.7	0.7	471.04	0.25
0.8	0.8	538.33	0.27
0.9	0.9	605.62	0.29
1.0	1.0	672.91	0.31
1.1	1.1	1044.12	0.33
1.2	1.2	1415.33	0.35
1.3	1.3	1786.54	0.36
1.4	1.4	2157.75	0.38
1.5	1.5	2528.96	0.4
1.6	1.6	2900.16	0.41
1.7	1.7	3271.37	0.43
1.8	1.8	3642.58	0.44
1.9	1.9	4013.79	0.45
2.0	2.0	4385.0	0.47
2.1	2.1	4543.84	0.48
2.2	2.2	4702.68	0.49
2.255046287	2.255046287	5973.38	0.5
