	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	62.51	0.0
0.2	0.2	125.03	0.06
0.3	0.3	187.54	0.17
0.4	0.4	250.05	0.32
0.5	0.5	312.57	0.5
0.6	0.6	375.08	0.7
0.7	0.7	437.6	0.93
0.8	0.8	500.11	1.17
0.9	0.9	562.62	1.43
1.0	1.0	625.14	2.39
1.1	1.1	902.72	2.59
1.2	1.2	1180.31	2.78
1.3	1.3	1457.9	2.95
1.4	1.4	1735.48	3.11
1.5	1.5	2013.07	3.27
1.6	1.6	2290.65	3.41
1.7	1.7	2568.24	3.55
1.8	1.8	2845.83	3.69
1.9	1.9	3123.41	3.82
2.0	2.0	3401.0	3.95
2.1	2.1	3933.6	4.07
2.2	2.2	4466.2	4.19
2.3	2.3	4998.8	4.3
2.4	2.4	5531.4	4.42
2.5	2.5	6064.0	4.52
2.6	2.6	6596.6	4.63
2.7	2.7	7129.2	4.74
2.8	2.8	7661.8	4.84
2.9	2.9	8194.4	4.94
3.0	3.0	8727.0	5.04
3.1	3.1	9569.0	5.13
3.2	3.2	10411.0	5.23
3.3	3.3	11253.0	5.32
3.4	3.4	12095.0	5.41
3.5	3.5	12937.0	5.5
3.6	3.6	13779.0	5.59
3.7	3.7	14621.0	5.67
3.8	3.8	15463.0	5.76
3.9	3.9	16305.0	5.84
4.0	4.0	17147.0	5.93
4.1	4.1	18286.6	6.01
4.2	4.2	19426.2	6.09
4.3	4.3	20565.8	6.17
4.4	4.4	21705.4	6.25
4.5	4.5	22845.0	6.33
4.6	4.6	23984.6	6.4
4.7	4.7	25124.2	6.48
4.8	4.8	26263.8	6.55
4.9	4.9	27403.4	6.63
5.0	5.0	28543.0	6.7
5.1	5.1	28703.99	6.77
5.123370818	5.123370818	30152.91	6.79
