	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.92	0.0
0.2	0.2	11.84	0.09
0.3	0.3	17.75	0.28
0.4	0.4	23.67	0.54
0.5	0.5	29.59	0.83
0.6	0.6	35.51	1.17
0.7	0.7	41.42	1.55
0.8	0.8	47.34	1.96
0.9	0.9	53.26	2.39
1.0	1.0	59.18	2.85
1.1	1.1	106.96	3.34
1.2	1.2	154.74	3.86
1.3	1.3	202.52	4.39
1.4	1.4	250.31	4.95
1.5	1.5	298.09	5.54
1.6	1.6	345.87	8.59
1.7	1.7	393.65	9.02
1.8	1.8	441.44	9.44
1.9	1.9	489.22	9.83
2.0	2.0	537.0	10.21
2.1	2.1	721.8	10.58
2.2	2.2	906.6	10.93
2.3	2.3	1091.4	11.28
2.4	2.4	1276.2	11.61
2.5	2.5	1461.0	11.93
2.6	2.6	1645.8	12.24
2.7	2.7	1830.6	12.55
2.8	2.8	2015.4	12.85
2.9	2.9	2200.2	13.14
3.0	3.0	2385.0	13.42
3.1	3.1	2818.5	13.7
3.2	3.2	3252.0	13.97
3.3	3.3	3685.5	14.24
3.4	3.4	4119.0	14.51
3.5	3.5	4552.5	14.76
3.6	3.6	4986.0	15.02
3.7	3.7	5419.5	15.27
3.8	3.8	5853.0	15.51
3.9	3.9	6286.5	15.75
4.0	4.0	6720.0	15.99
4.1	4.1	7446.0	16.23
4.2	4.2	8172.0	16.46
4.3	4.3	8898.0	16.68
4.4	4.4	9624.0	16.91
4.5	4.5	10350.0	17.13
4.6	4.6	11076.0	17.35
4.7	4.7	11802.0	17.57
4.8	4.8	12528.0	17.78
4.9	4.9	13254.0	17.99
5.0	5.0	13980.0	18.2
5.097178644	5.097178644	14854.54	18.4
