	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	14.16	0.0
0.2	0.2	28.32	0.05
0.3	0.3	42.48	0.14
0.4	0.4	56.64	0.27
0.5	0.5	70.8	0.41
0.6	0.6	84.96	0.58
0.7	0.7	99.12	0.78
0.8	0.8	113.28	0.98
0.9	0.9	127.44	1.59
1.0	1.0	141.6	1.74
1.1	1.1	311.14	1.87
1.2	1.2	480.68	1.99
1.3	1.3	650.22	2.11
1.4	1.4	819.76	2.22
1.5	1.5	989.3	2.32
1.6	1.6	1158.84	2.42
1.7	1.7	1328.38	2.52
1.8	1.8	1497.92	2.61
1.9	1.9	1667.46	2.7
2.0	2.0	1837.0	2.78
2.1	2.1	2352.9	2.87
2.2	2.2	2868.8	2.95
2.3	2.3	3384.7	3.03
2.4	2.4	3900.6	3.11
2.5	2.5	4416.5	3.18
2.6	2.6	4932.4	3.25
2.7	2.7	5448.3	3.33
2.8	2.8	5964.2	3.4
2.9	2.9	6480.1	3.46
3.0	3.0	6996.0	3.53
3.1	3.1	7875.8	3.6
3.2	3.2	8755.6	3.66
3.3	3.3	9635.4	3.73
3.4	3.4	10515.2	3.79
3.5	3.5	11395.0	3.85
3.6	3.6	12274.8	3.91
3.7	3.7	13154.6	3.97
3.8	3.8	14034.4	4.03
3.9	3.9	14914.2	4.09
4.0	4.0	15794.0	4.15
4.1	4.1	17163.5	4.2
4.2	4.2	18533.0	4.26
4.3	4.3	19902.5	4.31
4.4	4.4	21272.0	4.37
4.5	4.5	22641.5	4.42
4.6	4.6	24011.0	4.47
4.7	4.7	25380.5	4.53
4.8	4.8	26750.0	4.58
4.9	4.9	28119.5	4.63
5.0	5.0	29489.0	4.68
5.097246224	5.097246224	31056.79	4.73
