	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	11.61	0.0
0.2	0.2	23.22	0.11
0.3	0.3	34.83	0.34
0.4	0.4	46.45	0.65
0.5	0.5	58.06	0.99
0.6	0.6	69.67	1.4
0.7	0.7	81.28	1.86
0.8	0.8	92.89	2.35
0.9	0.9	104.5	2.87
1.0	1.0	116.12	3.42
1.1	1.1	171.0	4.01
1.2	1.2	225.89	4.63
1.3	1.3	280.78	5.27
1.4	1.4	335.67	5.94
1.5	1.5	390.56	6.64
1.6	1.6	445.45	7.37
1.7	1.7	500.33	8.12
1.8	1.8	555.22	8.89
1.9	1.9	610.11	13.54
2.0	2.0	665.0	14.12
2.1	2.1	784.8	14.67
2.2	2.2	904.6	15.2
2.3	2.3	1024.4	15.72
2.4	2.4	1144.2	16.21
2.5	2.5	1264.0	16.69
2.6	2.6	1383.8	17.16
2.7	2.7	1503.6	17.61
2.8	2.8	1623.4	18.05
2.9	2.9	1743.2	18.48
3.0	3.0	1863.0	18.9
3.1	3.1	2138.3	19.31
3.2	3.2	2413.6	19.72
3.3	3.3	2688.9	20.11
3.4	3.4	2964.2	20.5
3.5	3.5	3239.5	20.88
3.6	3.6	3514.8	21.25
3.7	3.7	3790.1	21.61
3.8	3.8	4065.4	21.97
3.9	3.9	4340.7	22.33
4.0	4.0	4616.0	22.68
4.1	4.1	5098.9	23.02
4.2	4.2	5581.8	23.36
4.3	4.3	6064.7	23.69
4.4	4.4	6547.6	24.02
4.5	4.5	7030.5	24.34
4.6	4.6	7513.4	24.66
4.7	4.7	7996.3	24.98
4.8	4.8	8479.2	25.29
4.9	4.9	8962.1	25.6
5.0	5.0	9445.0	25.9
5.1	5.1	9507.71	26.2
5.101984314	5.101984314	10072.07	26.21
