	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.67	0.0
0.2	0.2	1.33	0.02
0.3	0.3	2.0	0.06
0.4	0.4	2.66	0.15
0.5	0.5	3.33	0.19
0.6	0.6	3.99	0.22
0.7	0.7	4.66	0.25
0.8	0.8	5.32	0.27
0.9	0.9	5.99	0.29
1.0	1.0	6.65	0.31
1.1	1.1	10.69	0.33
1.2	1.2	14.72	0.35
1.3	1.3	18.76	0.36
1.4	1.4	22.79	0.38
1.5	1.5	26.83	0.4
1.6	1.6	30.86	0.41
1.7	1.7	34.9	0.43
1.8	1.8	38.93	0.44
1.9	1.9	42.97	0.45
2.0	2.0	47.0	0.47
2.1	2.1	58.3	0.48
2.2	2.2	69.6	0.49
2.3	2.3	80.9	0.5
2.4	2.4	92.2	0.51
2.5	2.5	103.5	0.53
2.6	2.6	114.8	0.54
2.7	2.7	126.1	0.55
2.8	2.8	137.4	0.56
2.9	2.9	148.7	0.57
3.0	3.0	160.0	0.58
3.1	3.1	182.6	0.59
3.2	3.2	205.2	0.6
3.3	3.3	227.8	0.61
3.4	3.4	250.4	0.62
3.5	3.5	273.0	0.63
3.6	3.6	295.6	0.64
3.7	3.7	318.2	0.65
3.8	3.8	340.8	0.66
3.9	3.9	363.4	0.67
4.0	4.0	386.0	0.68
4.1	4.1	425.1	0.69
4.2	4.2	464.2	0.69
4.3	4.3	503.3	0.7
4.4	4.4	542.4	0.71
4.5	4.5	581.5	0.72
4.6	4.6	620.6	0.73
4.7	4.7	659.7	0.74
4.8	4.8	698.8	0.74
4.9	4.9	737.9	0.75
5.0	5.0	777.0	0.76
5.1	5.1	782.21	0.77
5.110229492	5.110229492	829.13	0.77
