	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	4.69	0.0
0.2	0.2	9.37	0.05
0.3	0.3	14.06	0.14
0.4	0.4	18.75	0.27
0.5	0.5	23.44	0.41
0.6	0.6	28.12	0.58
0.7	0.7	32.81	0.78
0.8	0.8	37.5	0.98
0.9	0.9	42.19	1.59
1.0	1.0	46.87	1.74
1.1	1.1	66.89	1.87
1.2	1.2	86.9	1.99
1.3	1.3	106.91	2.11
1.4	1.4	126.92	2.22
1.5	1.5	146.94	2.32
1.6	1.6	166.95	2.42
1.7	1.7	186.96	2.52
1.8	1.8	206.97	2.61
1.9	1.9	226.99	2.7
2.0	2.0	247.0	2.78
2.1	2.1	288.7	2.87
2.2	2.2	330.4	2.95
2.3	2.3	372.1	3.03
2.4	2.4	413.8	3.11
2.5	2.5	455.5	3.18
2.6	2.6	497.2	3.25
2.7	2.7	538.9	3.33
2.8	2.8	580.6	3.4
2.9	2.9	622.3	3.46
3.0	3.0	664.0	3.53
3.1	3.1	739.5	3.6
3.2	3.2	815.0	3.66
3.3	3.3	890.5	3.73
3.4	3.4	966.0	3.79
3.5	3.5	1041.5	3.85
3.6	3.6	1117.0	3.91
3.7	3.7	1192.5	3.97
3.8	3.8	1268.0	4.03
3.9	3.9	1343.5	4.09
4.0	4.0	1419.0	4.15
4.1	4.1	1552.1	4.2
4.2	4.2	1685.2	4.26
4.3	4.3	1818.3	4.31
4.4	4.4	1951.4	4.37
4.5	4.5	2084.5	4.42
4.6	4.6	2217.6	4.47
4.7	4.7	2350.7	4.53
4.8	4.8	2483.8	4.58
4.9	4.9	2616.9	4.63
5.0	5.0	2750.0	4.68
5.1	5.1	2769.64	4.73
5.119529786	5.119529786	2946.44	4.74
