	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	3.0	0.0
0.2	0.2	5.99	0.05
0.3	0.3	8.99	0.14
0.4	0.4	11.98	0.27
0.5	0.5	14.98	0.41
0.6	0.6	17.98	0.58
0.7	0.7	20.97	0.78
0.8	0.8	23.97	0.98
0.9	0.9	26.96	1.59
1.0	1.0	29.96	1.74
1.1	1.1	46.56	1.87
1.2	1.2	63.17	1.99
1.3	1.3	79.77	2.11
1.4	1.4	96.38	2.22
1.5	1.5	112.98	2.32
1.6	1.6	129.58	2.42
1.7	1.7	146.19	2.52
1.8	1.8	162.79	2.61
1.9	1.9	179.4	2.7
2.0	2.0	196.0	2.78
2.1	2.1	235.9	2.87
2.2	2.2	275.8	2.95
2.3	2.3	315.7	3.03
2.4	2.4	355.6	3.11
2.5	2.5	395.5	3.18
2.6	2.6	435.4	3.25
2.7	2.7	475.3	3.33
2.8	2.8	515.2	3.4
2.9	2.9	555.1	3.46
3.0	3.0	595.0	3.53
3.1	3.1	675.5	3.6
3.2	3.2	756.0	3.66
3.3	3.3	836.5	3.73
3.4	3.4	917.0	3.79
3.5	3.5	997.5	3.85
3.6	3.6	1078.0	3.91
3.7	3.7	1158.5	3.97
3.8	3.8	1239.0	4.03
3.9	3.9	1319.5	4.09
4.0	4.0	1400.0	4.15
4.1	4.1	1545.8	4.2
4.2	4.2	1691.6	4.26
4.3	4.3	1837.4	4.31
4.4	4.4	1983.2	4.37
4.5	4.5	2129.0	4.42
4.6	4.6	2274.8	4.47
4.7	4.7	2420.6	4.53
4.8	4.8	2566.4	4.58
4.9	4.9	2712.2	4.63
5.0	5.0	2858.0	4.68
5.098023788	5.098023788	3058.19	4.73
