gen_num,diversity_within
0,0.04563182527301092
1,0.040372670807453416
2,0.03451043338683788
3,0.03445990722332671
4,0.037732568249000176
5,0.036635248088209144
6,0.03787026621672291
7,0.034342750803586536
8,0.034482758620689655
9,0.03186315612946503
10,0.031805259417199715
11,0.03369272237196765
12,0.03455608718766613
13,0.034389140271493215
14,0.03068385833197323
15,0.03264455634658795
16,0.03731479787817816
17,0.034233548877900345
18,0.032750689972401104
19,0.03283302063789869
20,0.03237015362106803
21,0.035613340870548335
22,0.02757592696105832
23,0.024588576960309777
24,0.02131782945736434
25,0.02381405982091827
26,0.025183068405072333
27,0.02152317880794702
28,0.02380038387715931
29,0.02384883507613282
30,0.02536510376633359
31,0.02520023442078531
32,0.025691699604743084
33,0.026993355481727575
34,0.02668627862996428
35,0.027253668763102725
36,0.030811055731762575
37,0.024394618834080718
38,0.024035967490921666
39,0.025253423439445137
40,0.025465053277948346
41,0.02564102564102564
42,0.025054073540014418
43,0.026669188575751845
44,0.025831629808585766
45,0.026325686348251224
46,0.025686764181234393
47,0.02699641306399849
48,0.025294821398051615
49,0.02896451846488052
50,0.0277827567664456
51,0.026696911533763742
52,0.02594462824307853
53,0.027576197387518143
54,0.026481936162749912
55,0.025438294946717083
56,0.0287409605043575
57,0.026550218340611352
58,0.0249793217535153
59,0.02716555612506407
60,0.024446851307442365
61,0.02448270415416206
62,0.02412280701754386
63,0.02532863097146521
64,0.025373810602628003
65,0.023712540005819027
66,0.024564063684609554
67,0.023618538324420676
68,0.023527648733702982
69,0.020902090209020903
70,0.022397520777574308
71,0.02115518441196938
72,0.022166105499438832
73,0.022357723577235773
74,0.02627484874675886
75,0.026021655606007683
76,0.028560830860534125
77,0.02756398782888849
78,0.028016877637130802
79,0.025468524747717443
80,0.02729314216617723
81,0.025836369658827428
82,0.02216241886971664
83,0.023292168203845554
84,0.022556390977443608
85,0.02088810984516506
86,0.0195712954333644
87,0.021511544528897173
88,0.022943722943722943
89,0.020533295308712392
90,0.022984886649874057
91,0.02185541800397371
92,0.020165903890160184
93,0.019804703617109065
94,0.020608707520131022
95,0.022070567736314797
96,0.023323192814718237
97,0.0209531635168447
98,0.02240467575841915
99,0.019560827864714792
100,0.01891891891891892
