subsetID,Q_peak,Qpeak_reduction,cost,floodedArea
_000170,162.5290985107422,2.1044464111328125,363124.48711327626,46717.6393584
_000171,163.26596069335938,1.367584228515625,173039.89010758232,20084.467703000002
_000172,160.92654418945312,3.707000732421875,623249.6828261253,64751.83215909999
_000173,159.99295043945312,4.640594482421875,781485.5997279647,93531.0435309
_000174,159.4471435546875,5.1864013671875,697989.7564406332,87914.50990610001
_000175,163.0870361328125,1.5465087890625,222767.08063884365,37943.22931796
_000176,164.03094482421875,0.60260009765625,347711.7015011269,49163.645659300004
_000177,161.2423858642578,3.3911590576171875,560500.5827775009,77768.0994385
_000178,161.89390563964844,2.7396392822265625,711086.0675972851,115657.86654529998
_000179,161.87796020507812,2.755584716796875,540934.7521567666,53876.357009
_000180,161.0523223876953,3.5812225341796875,595957.468630668,63298.86413389399
_000181,162.29420471191406,2.3393402099609375,549926.1566174673,70409.86747336
_000182,154.67889404296875,9.95465087890625,1385406.604023385,161738.46586237004
_000183,160.12945556640625,4.50408935546875,829954.8808804523,102362.4338698
_000184,160.2454071044922,4.3881378173828125,540527.7497563644,58403.8909693
_000185,159.9165496826172,4.7169952392578125,800321.7151602937,101458.86436756
_000186,161.93267822265625,2.70086669921875,263198.3962002048,36753.1286548
_000187,160.25144958496094,4.3820953369140625,533458.8328289777,69954.40032525398
_000188,160.2403564453125,4.3931884765625,988276.8493483586,110892.8380451
_000189,160.52783203125,4.105712890625,393116.01618378016,51358.1087065
_000190,162.05006408691406,2.5834808349609375,374376.82057084236,51781.3110794
_000191,159.26275634765625,5.37078857421875,759976.9638618269,107424.56290326001
_000192,158.87290954589844,5.7606353759765625,990993.8933936025,123334.20668019
_000193,159.65399169921875,4.97955322265625,851145.4517637918,95769.09599359999
_000194,161.85157775878906,2.7819671630859375,324857.88808070915,36860.15197
_000195,164.2820587158203,0.3514862060546875,77101.47588488819,6072.236709694
_000196,157.87765502929688,6.755889892578125,1208014.8813623248,144954.8111361
_000197,158.72996520996094,5.9035797119140625,1291352.7485106718,173807.9321758
_000198,163.776123046875,0.857421875,199338.88712390247,23314.7561516
_000199,163.7722625732422,0.8612823486328125,263251.84499733313,29022.883349
_000200,163.15672302246094,1.4768218994140625,666633.7430721901,105802.29390300001
_000201,160.899169921875,3.734375,436031.74110537936,54594.1075983
_000202,163.8684539794922,0.7650909423828125,182359.01262137506,22772.120989399995
_000203,159.4056396484375,5.2279052734375,739557.0841955917,120703.95769949998
_000204,163.9300994873047,0.7034454345703125,309801.4916069363,26042.295555099998
_000205,161.0553741455078,3.5781707763671875,431772.73409032874,54832.22382186
_000206,156.4857177734375,8.1478271484375,982481.8972994703,132016.92203049397
_000207,159.29898071289062,5.334564208984375,698993.5637019472,92730.87640739999
_000208,162.01629638671875,2.61724853515625,456399.92430320266,58634.8184334
_000209,160.6217803955078,4.0117645263671875,465846.3381403349,71413.2713503
_000210,157.95814514160156,6.6753997802734375,1142839.9464835948,135459.764051
_000211,160.08187866210938,4.551666259765625,803598.8768204917,102618.4586621
_000212,160.19918823242188,4.434356689453125,357107.6275542155,42980.2272425
_000213,154.68524169921875,9.94830322265625,1387759.458387903,158797.66293037002
_000214,163.88543701171875,0.74810791015625,164665.27679962487,22141.2302169
_000215,160.78271484375,3.850830078125,820100.7034499794,102520.5585707
_000216,161.62332153320312,3.010223388671875,336795.2693222925,37668.881223000004
_000217,161.0004425048828,3.6331024169921875,407250.93528607674,54223.8678996
_000218,164.1814422607422,0.4521026611328125,49827.54615956203,3623.7655489
_000219,164.4900665283203,0.1434783935546875,73248.32567226543,7893.570139
_000220,163.5607147216797,1.0728302001953125,145653.50873754593,20017.7397146
_000221,164.341064453125,0.29248046875,190497.00256639157,17855.177512799997
_000222,160.09307861328125,4.54046630859375,377637.8998219048,49564.572601399996
_000223,159.5728302001953,5.0607147216796875,353865.0383516641,43240.1872664
